datetime,Strategy,Benchmark Buy & Hold
2018-03-16 00:00:00+00:00,274161.24728,82547.8
2018-03-17 00:00:00+00:00,274161.24728,82936.29999999999
2018-03-18 00:00:00+00:00,274161.24728,78991.0
2018-03-19 00:00:00+00:00,274161.24728,82223.79999999999
2018-03-20 00:00:00+00:00,274161.24728,85520.0
2018-03-21 00:00:00+00:00,274161.24728,88758.9
2018-03-22 00:00:00+00:00,274161.24728,89178.6
2018-03-23 00:00:00+00:00,274161.24728,87146.0
2018-03-24 00:00:00+00:00,274161.24728,88919.0
2018-03-25 00:00:00+00:00,274161.24728,85950.20000000001
2018-03-26 00:00:00+00:00,274161.24728,84600.0
2018-03-27 00:00:00+00:00,274161.24728,81620.0
2018-03-28 00:00:00+00:00,274161.24728,78070.0
2018-03-29 00:00:00+00:00,274161.24728,79194.79999999999
2018-03-30 00:00:00+00:00,274161.24728,70949.9
2018-03-31 00:00:00+00:00,274161.24728,68605.6
2018-04-01 00:00:00+00:00,274161.24728,69370.20000000001
2018-04-02 00:00:00+00:00,274161.24728,68060.0
2018-04-03 00:00:00+00:00,274161.24728,70470.0
2018-04-04 00:00:00+00:00,274161.24728,74320.0
2018-04-05 00:00:00+00:00,274161.24728,67938.2
2018-04-06 00:00:00+00:00,274161.24728,68175.7
2018-04-07 00:00:00+00:00,274161.24728,66180.0
2018-04-08 00:00:00+00:00,274161.24728,69062.0
2018-04-09 00:00:00+00:00,274161.24728,70171.3
2018-04-10 00:00:00+00:00,274161.24728,67810.0
2018-04-11 00:00:00+00:00,274161.24728,68260.0
2018-04-12 00:00:00+00:00,274161.24728,69630.4
2018-04-13 00:00:00+00:00,274161.24728,79219.9
